종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"483290","KODEX 미국배당다우존스타겟커버드콜","9940","-120","-1.19","9990.17","9955","9965","9925","280913","2793672265","154070000000","0","15500000","Dow Jones U.S. Dividend 100 10% Premium Covered Call Index(Total Return)","491.08","0.00","0.00"
"441640","KODEX 미국배당커버드콜액티브","12920","-50","-0.39","12967.10","12970","12970","12890","1785889","23062422410","1242258000000","0","96150000","S&P 500","6940.01","0.00","0.00"
"352560","KODEX 미국부동산리츠(H)","11925","20","0.17","12036.18","11950","12000","11925","40657","486164418","29812500000","0","2500000","Dow Jones U.S. Real Estate PR Index","373.10","0.00","0.00"
"314250","KODEX 미국빅테크10(H)","52660","-930","-1.74","53223.67","52930","52930","52520","93917","4944669139","686159800000","0","13030000","NYSE U.S. Big TECH 10 INDEX","15515.78","0.00","0.00"
"473460","KODEX 미국서학개미","24005","-465","-1.90","24425.40","24325","24330","24000","251331","6045412191","355274000000","0","14800000","iSelect 서학개미 지수(PR)","6216.56","0.00","0.00"
"0144L0","KODEX 미국성장커버드콜액티브","9940","-90","-0.90","9981.17","9915","9950","9875","1806686","17894260224","217686000000","0","21900000","NASDAQ 100","25529.26","0.00","0.00"
"390400","KODEX 미국스마트모빌리티S&P","7630","-150","-1.93","7827.48","7780","7780","7630","5310","40814744","9919000000","0","1300000","S&P Kensho Smart Transportation","216.69","0.00","0.00"
"0132H0","KODEX 미국원자력SMR","12830","230","1.83","12968.07","12940","13010","12750","586305","7540894844","91734500000","0","7150000","iSelect 미국원자력SMR 지수(Price Return)","13098.66","0.00","0.00"
"437080","KODEX 미국종합채권ESG액티브(H)","100950","-430","-0.42","101133.97","101140","101160","100950","16618","1678507751","396531600000","0","3928000","Bloomberg MSCI US Aggregate 2bn ex Securitized SRI Capped Index(Total Return)","127.85","0.00","0.00"
"419420","KODEX 미국클린에너지나스닥","9545","-5","-0.05","9673.12","9550","9620","9515","8018","76587572","16226500000","0","1700000","Nasdaq Clean Edge Green Energy Index (Price Return)","648.74","0.00","0.00"
"491090","KODEX 미국테크TOP3플러스","16435","-290","-1.73","16623.26","16495","16495","16410","21751","357666520","31226500000","0","1900000","KEDI 미국테크TOP3플러스 지수(Price Return)","7261.59","0.00","0.00"
"0038A0","KODEX 미국휴머노이드로봇","16315","-285","-1.72","16490.52","16380","16380","16300","746610","12189744693","332010250000","0","20350000","iSelect 미국 휴머노이드 로봇 지수(Price Return)","10262.56","0.00","0.00"
"244580","KODEX 바이오","12230","-90","-0.73","12221.85","12220","12310","12125","1097670","13419021432","310152800000","0","25360000","FnGuide 바이오 지수","4247.31","-32.90","-0.77"
"091160","KODEX 반도체","72310","635","0.89","72552.40","71275","72595","71200","1832650","132037933170","2237994500000","0","30950000","KRX 반도체","7569.56","50.60","0.67"
"494310","KODEX 반도체레버리지","40620","455","1.13","40959.24","39470","40980","39430","2401979","96822570882","664137000000","0","16350000","KRX 반도체","7564.94","45.98","0.61"
"325020","KODEX 배당가치","22660","530","2.39","22715.30","22090","22735","22050","33081","744325408","151822000000","0","6700000","FnGuide SLV 배당가치 지수","2675.62","75.78","2.91"
"244670","KODEX 밸류Plus","10555","-30","-0.28","10603.90","10585","10605","10515","1375","14523470","6333000000","0","600000","FnGuide 벨류 Plus 지수","2085.37","-3.58","-0.17"
"140700","KODEX 보험","12520","-60","-0.48","12541.11","12465","12620","12395","217307","2718492479","48828000000","0","3900000","KRX 보험","2606.53","-16.69","-0.64"
"102780","KODEX 삼성그룹","16200","155","0.97","16197.36","15980","16250","15880","635626","10214430894","2177280000000","0","134400000","삼성그룹","16178.82","158.83","0.99"
"213610","KODEX 삼성그룹밸류","14945","85","0.57","14957.54","14795","15005","14630","125327","1862808320","177845500000","0","11900000","WISE 삼성그룹 밸류 인덱스","14811.21","61.89","0.42"
"448330","KODEX 삼성전자채권혼합","14235","5","0.04","14229.28","14205","14270","14155","1774150","25221939264","405697500000","0","28500000","Wise 삼성전자채권혼합 지수","2128.35","0.59","0.03"
"325010","KODEX 성장주","28500","200","0.71","28468.50","28260","28550","28080","22364","634407292","148200000000","0","5200000","FnGuide 성장 지수(PR)","8077.62","72.73","0.91"
"385510","KODEX 신재생에너지액티브","31930","560","1.79","31926.57","31575","31965","31450","265632","8418684700","204352000000","0","6400000","FnGuide K-신재생에너지 플러스 지수","2538.94","64.73","2.62"
"446690","KODEX 아시아AI반도체exChina액티브","33955","180","0.53","33998.15","33775","34000","33440","4634","156564220","16977500000","0","500000","iSelect 아시아반도체 제조동맹 지수(시장가격)","7162.33","70.92","1.00"
"437070","KODEX 아시아달러채권ESG플러스액티브","64940","-180","-0.28","64993.67","64990","65035","64870","1736","112743490","41042080000","0","632000","Bloomberg MSCI EM Asia Investment Grade Credit SRI Index(Total Return)","118.94","0.00","0.00"
"117460","KODEX 에너지화학","13820","220","1.62","13828.86","13505","13855","13440","68129","931015481","30956800000","0","2240000","KRX 에너지화학","2753.80","51.37","1.90"
"275300","KODEX 우량주","18940","200","1.07","18937.15","18740","18980","18630","40653","766496344","26516000000","0","1400000","MSCI Korea IMI Quality Capped","11146.54","112.77","1.02"
"140710","KODEX 운송","6725","100","1.51","6755.90","6640","6800","6610","75347","502619328","14122500000","0","2100000","KRX 운송","1368.04","24.87","1.85"
"395150","KODEX 웹툰&드라마","2900","-25","-0.85","2904.52","2925","2925","2880","103328","299331085","11890000000","0","4100000","FnGuide 웹툰&드라마 지수","440.47","-3.60","-0.81"
"456250","KODEX 유럽명품TOP10 STOXX","11020","-290","-2.56","11034.22","11245","11250","10915","12208","134221581","13775000000","0","1250000","STOXX Europe Luxury 10 Index(Price Return)","3659.45","0.00","0.00"
"400570","KODEX 유럽탄소배출권선물ICE(H)","12580","-35","-0.28","12717.45","12660","12660","12575","11566","145837416","24153600000","0","1920000","ICE EUA Carbon Futures Index(Excess Return)","1483.59","0.00","0.00"
"144600","KODEX 은선물(H)","15825","460","2.99","15006.56","15840","15970","15710","7215082","114130762228","919432500000","0","58100000","S&P GSCI Silver Index(TR)","2760.77","0.00","0.00"
"091170","KODEX 은행","12725","-45","-0.35","12731.75","12715","12785","12630","619518","7876429323","493093750000","0","38750000","KRX 은행","1311.55","-8.42","-0.64"
"453810","KODEX 인도Nifty50","14080","-165","-1.16","14102.53","14245","14245","14055","228189","3226258739","442112000000","0","31400000","Nifty 50 Index","25694.35","0.00","0.00"
"453820","KODEX 인도Nifty50레버리지(합성)","16820","-405","-2.35","16806.52","17450","17450","16775","31121","525684400","21866000000","0","1300000","Nifty 50 Index","25694.35","0.00","0.00"
"0000H0","KODEX 인도Nifty미드캡100","11115","-125","-1.11","11175.42","11200","11260","10800","38348","426465560","20007000000","0","1800000","Nifty Midcap 100 Index(PR)","59556.35","-311.45","-0.52"
"477730","KODEX 인도타타그룹","8890","-100","-1.11","8895.98","8930","8985","8885","12123","108290591","36004500000","0","4050000","Nifty India Corporate Group Index - Tata Group 25% Cap(PR)","15083.65","-156.50","-1.03"
"114800","KODEX 인버스","2060","-30","-1.44","2062.45","2100","2105","2050","103170410","214341873299","826678000000","0","401300000","코스피 200 선물지수","3521.96","45.78","1.32"
"101280","KODEX 일본TOPIX100","28900","-40","-0.14","28942.39","28940","28975","28580","22249","639986438","56066000000","0","1940000","TOPIX100","2499.67","-3.57","-0.14"
"352540","KODEX 일본부동산리츠(H)","13100","-70","-0.53","13053.74","13125","13170","13080","78219","1026241525","53710000000","0","4100000","Tokyo Stock Exchange REIT Index","2051.17","-16.76","-0.81"
"091180","KODEX 자동차","32055","2390","8.06","32029.00","29690","32055","29690","8502174","266025997939","514482750000","0","16050000","KRX 자동차","3260.30","248.38","8.25"
"385520","KODEX 자율주행액티브","13865","730","5.56","13862.33","13180","13900","13135","152336","2066394035","27730000000","0","2000000","FnGuide K-미래차 지수","2579.96","144.95","5.95"
"363570","KODEX 장기종합채권(AA-이상)액티브","94900","-435","-0.46","94816.31","95150","95255","94860","5436","515928727","330821400000","0","3486000","KAP 한국장기종합채권지수(AA-이상, 총수익)","306.28","0.00","0.00"
"273130","KODEX 종합채권(AA-이상)액티브","113915","-435","-0.38","114095.45","114190","114270","113915","58546","6679492584","3643913020000","0","31988000","KAP 한국종합채권지수","268.59","0.00","0.00"
"102970","KODEX 증권","17595","25","0.14","17614.83","17555","18125","17460","2709666","47963520318","454830750000","0","25850000","KRX 증권","1765.53","-1.76","-0.10"
"419430","KODEX 차이나2차전지MSCI(합성)","11550","-70","-0.60","11725.24","11620","11720","11500","9080","105452580","38115000000","0","3300000","MSCI China all shares IMI Select Batteries Index(Price Return)","2646.07","-10.40","-0.39"
"169950","KODEX 차이나A50","26620","-10","-0.04","26654.40","26870","26870","26420","4204","111537480","23958000000","0","900000","FTSE China A50 Index","15165.96","-68.00","-0.45"
"428510","KODEX 차이나AI테크액티브","18720","140","0.75","18693.44","18580","18815","18580","32709","612675678","38376000000","0","2050000","Bloomberg China Media & Tech Index PR","2422.86","-21.59","-0.88"
"283580","KODEX 차이나CSI300","16145","0","0.00","16183.59","16150","16275","16050","347141","5604405229","259934500000","0","16100000","CSI 300 Index","0.00","-4731.87","-100.00"
"099140","KODEX 차이나H","24890","-170","-0.68","24871.13","24900","25000","24675","13508","335701683","47291000000","0","1900000","Hang Seng China H","9139.37","-81.44","-0.88"
"204450","KODEX 차이나H레버리지(H)","2900","-45","-1.53","2893.01","2850","2920","2850","186087","538567465","42630000000","0","14700000","Hang Seng China H","9139.37","-81.44","-0.88"
"415340","KODEX 차이나과창판STAR50(합성)","13310","-60","-0.45","13403.97","13495","13495","13260","20395","272269032","26753100000","0","2010000","STAR 50 Index(Price Return)","1507.01","-7.06","-0.47"
"256750","KODEX 차이나심천ChiNext(합성)","15615","-170","-1.08","15743.14","15820","15825","15610","23204","363986134","47641365000","0","3051000","SZSE ChiNext Price Index","3335.95","-25.06","-0.75"
"0065G0","KODEX 차이나테크TOP10","11480","-45","-0.39","11528.29","11525","11585","11435","51954","597706942","49938000000","0","4350000","Hang Seng China Tech Top 10 Select Index (HKD) (Price Return)","3285.61","-26.01","-0.79"
"372330","KODEX 차이나항셍테크","9330","-100","-1.06","9337.91","9430","9430","9310","418118","3911807873","194064000000","0","20800000","Hang Seng TECH Index","5749.73","-72.45","-1.24"
"0048K0","KODEX 차이나휴머노이드로봇","12585","180","1.45","12599.19","12410","12790","12305","2169861","27214818116","284421000000","0","22600000","Solactive China Humanoid Robotics Index (CNH) (Price Return)","3200.80","0.00","0.00"
"117680","KODEX 철강","14265","255","1.82","14333.56","14240","14435","13915","182075","2587407820","25962300000","0","1820000","KRX 철강","2896.30","51.11","1.80"
"279540","KODEX 최소변동성","16300","45","0.28","16443.25","16280","16320","16270","5183","84534925","9780000000","0","600000","KRX 최소변동성지수","9803.39","95.94","0.99"
"445150","KODEX 친환경조선해운액티브","35065","1030","3.03","35183.23","34460","35135","34300","37512","1308943211","78896250000","0","2250000","FnGuide K-친환경 선박 지수","3563.93","97.78","2.82"
"211900","KODEX 코리아배당성장","23855","405","1.73","23861.16","23405","23885","23380","85366","2027480377","65601250000","0","2750000","코스피 배당성장 50","5954.03","85.14","1.45"
"237370","KODEX 코리아배당성장채권혼합","14985","80","0.54","14973.55","14920","14990","14900","179283","2679592163","110889000000","0","7400000","배당성장채권혼합지수","2350.55","8.37","0.36"
"495850","KODEX 코리아밸류업","20990","310","1.50","21055.66","20665","21105","20595","415969","8682988146","396711000000","0","18900000","코리아 밸류업 지수","2135.98","43.53","2.08"
"0115E0","KODEX 코리아소버린AI","11780","90","0.77","11789.63","11690","11780","11620","293344","3433203915","113088000000","0","9600000","KRX 코리아 소버린 AI 지수","4495.58","24.67","0.55"
"373490","KODEX 코리아혁신성장액티브","21880","745","3.52","21911.95","21360","21900","21360","4803","104179387","10940000000","0","500000","FnGuide K-이노베이션 지수","2983.48","117.12","4.09"
"229200","KODEX 코스닥150","16130","160","1.00","16190.77","15870","16140","15830","9948996","160106114874","1694456500000","0","105050000","코스닥 150","1621.65","15.80","0.98"
"233740","KODEX 코스닥150레버리지","12470","230","1.88","12591.21","12050","12470","12005","19240775","236860986992","1895440000000","0","152000000","코스닥 150","1621.44","15.59","0.97"
"360150","KODEX 코스닥150롱코스피200숏선물","5925","-30","-0.50","5915.41","5940","5990","5882","19386","114804273","11850000000","0","2000000","코스닥150 롱 100% 코스피200 숏 100% 선물지수","719.60","-3.79","-0.52"
"251340","KODEX 코스닥150선물인버스","2810","-30","-1.06","2823.76","2855","2865","2805","15963424","45154799326","205130000000","0","73000000","F-코스닥150 지수","1875.60","14.47","0.78"
"461450","KODEX 코스닥글로벌","15500","-10","-0.06","15586.45","15510","15510","15320","6882","106114075","15500000000","0","1000000","코스닥 글로벌 지수","2005.24","0.56","0.03"
"226490","KODEX 코스피","50485","695","1.40","50479.74","49750","50595","49610","302358","15157220823","769896250000","0","15250000","코스피","4904.66","63.92","1.32"
"237350","KODEX 코스피100","56795","890","1.59","56720.08","55895","56900","55730","403317","22701447430","340770000000","0","6000000","코스피 100","5481.56","79.11","1.46"
"359210","KODEX 코스피TR","25285","435","1.75","25239.80","24910","25290","24820","19266","481803159","83440500000","0","3300000","코스피 TR","6383.89","83.20","1.32"
"337140","KODEX 코스피대형주","25070","370","1.50","25148.15","24700","25215","24700","55270","1377722175","32591000000","0","1300000","코스피 대형주","5181.34","76.93","1.51"
